flag	content
$LINE_4_7_INTRO_210_TEXT	Natürlich.
$LINE_4_7_INTRO_220_CHAR	$RAN
$LINE_4_7_INTRO_220_TEXT	Also ... du denkst deshalb nicht,  ich weiß nicht, zweimal über die ganze Sache nach?
$LINE_4_7_INTRO_230_CHAR	$BER
$LINE_4_7_INTRO_230_TEXT	*Schau $RAN, du und ich, wir sind beide unsere ganzen Leben lang Überlebende gewesen.
$LINE_4_7_INTRO_240_CHAR	$BER
$LINE_4_7_INTRO_240_TEXT	Aber du kannst das nicht ewig bleiben. Eines Tages wird es ein Ende finden.
$LINE_4_7_INTRO_250_CHAR	$BER
$LINE_4_7_INTRO_250_TEXT	Dies ist die Möglichkeit, ihm eine Bedeutung zu geben.
$LINE_4_7_INTRO_260_CHAR	$RAN
$LINE_4_7_INTRO_260_TEXT	*$BER ...
$LINE_4_7_INTRO_270_CHAR	$BER
$LINE_4_7_INTRO_270_TEXT	Außerdem muss ich dir so nicht all den Kram zurückzahlen, den ich dir schulde.
$LINE_4_7_INTRO_280_CHAR	$BER
$LINE_4_7_INTRO_280_TEXT	Bis dann!
$LINE_4_7_INTRO_290_CHAR	$RAN
$LINE_4_7_INTRO_290_TEXT	... Leb wohl ... 
$SCENE_4_7_OUTRO_TITLE	Viele
$LINE_4_7_OUTRO_00_CHAR	$KNI
$LINE_4_7_OUTRO_00_TEXT	Die Vorhut ist besiegt, aber das Hauptheer flankiert uns.
$LINE_4_7_OUTRO_10_CHAR	$KNI
$LINE_4_7_OUTRO_10_TEXT	Ich fürchte, wenn wir versuchen, sie auszumanövrieren, dann erreichen wir Zelemir nicht mehr rechtzeitig.
$LINE_4_7_OUTRO_20_CHAR	$MCG
$LINE_4_7_OUTRO_20_TEXT	Was schlägst du vor?
$LINE_4_7_OUTRO_30_CHAR	$KNI
$LINE_4_7_OUTRO_30_TEXT	Öhm ...
$LINE_4_7_OUTRO_40_CHAR	$KNI
$LINE_4_7_OUTRO_40_TEXT	Ganz ehrlich? In ihre Mitte rennen und dann alles töten, was sich bewegt.
$LINE_4_7_OUTRO_50_CHAR	$MCG
$LINE_4_7_OUTRO_50_TEXT	Klingt meiner Meinung nach gut.
$LINE_4_7_OUTRO_60_CHAR	$BER
$LINE_4_7_OUTRO_60_TEXT	Alles klar, Neuer!
$LINE_4_7_OUTRO_70_CHAR	$BER
$LINE_4_7_OUTRO_70_TEXT	Nun, DAS ist die Art von Taktik, die ich gerne hab!
$LINE_4_7_OUTRO_80_CHAR	$KNI
$LINE_4_7_OUTRO_80_TEXT	Was ist das? Was machst du?
$LINE_4_7_OUTRO_90_CHAR	$BER
$LINE_4_7_OUTRO_90_TEXT	Der männliche Faust-Stoß der Anerkennung!
$LINE_4_7_OUTRO_100_CHAR	$KNI
$LINE_4_7_OUTRO_100_TEXT	Nein. Einfach ... nein.
$LINE_4_7_OUTRO_110_CHAR	$KNI
$LINE_4_7_OUTRO_110_TEXT	Fass mich nicht an.
$LINE_4_7_OUTRO_120_CHAR	$KNI
$LINE_4_7_OUTRO_120_TEXT	Wenn du darüber hinaus nichts dagegen hättest, dich windabwärts von mir zu stellen, wäre das auch sehr nett.
$SCENE_4_8_INTRO_TITLE	Zelemirs Armee
$LINE_4_8_INTRO_00_CHAR	$MAG
$LINE_4_8_INTRO_00_TEXT	Wir sind da.
$LINE_4_8_INTRO_10_CHAR	$MAG
$LINE_4_8_INTRO_10_TEXT	Das feindliche Meer.
$LINE_4_8_INTRO_20_CHAR	$BER
$LINE_4_8_INTRO_20_TEXT	Das sind wirklich eine ganze Menge.
$LINE_4_8_INTRO_30_CHAR	$MAG
$LINE_4_8_INTRO_30_TEXT	Ich bin die Tochter des Feuers, der Feind, der mir begegnet, wird brennen.
$LINE_4_8_INTRO_40_CHAR	$BER
$LINE_4_8_INTRO_40_TEXT	Mensch ... Ich wünsche, ich hätte einen tollen Kampfschrei ...
$LINE_4_8_INTRO_50_CHAR	$BER
$LINE_4_8_INTRO_50_TEXT	<LQ>Wooaaaarrrrgh<RQ> klingt einfach nicht ausreichend.	
$LINE_4_8_INTRO_60_CHAR	$RAN
$LINE_4_8_INTRO_60_TEXT	Ich wei� nicht, ich mochte <LQ>Wooaaaarrrrgh<RQ> irgendwie immer.	
$LINE_4_8_INTRO_70_CHAR	$RAN
$LINE_4_8_INTRO_70_TEXT	Du solltest es behalten.
$LINE_4_8_INTRO_80_CHAR	$BER
$LINE_4_8_INTRO_80_TEXT	Hey. Du bist zurückgekommen.
$LINE_4_8_INTRO_90_CHAR	$RAN
$LINE_4_8_INTRO_90_TEXT	Hey. Ja, das bin ich.
$LINE_4_8_INTRO_100_CHAR	$BER
$LINE_4_8_INTRO_100_TEXT	Du weißt, dass ich meine Schulden immer noch nicht zurückzahlen werde, oder?
$LINE_4_8_INTRO_110_CHAR	$RAN
$LINE_4_8_INTRO_110_TEXT	Lasst uns einfach mit der Selbstmordmission weiter machen, ok?
$LINE_4_8_INTRO_120_CHAR	$BER
$LINE_4_8_INTRO_120_TEXT	Ok, aber zuerst ...
$LINE_4_8_INTRO_130_CHAR	$RAN
$LINE_4_8_INTRO_130_TEXT	Was? Was ist das?
$LINE_4_8_INTRO_140_CHAR	$BER
$LINE_4_8_INTRO_140_TEXT	Ein männlicher Fauststoß!
$LINE_4_8_INTRO_150_CHAR	$RAN
$LINE_4_8_INTRO_150_TEXT	Warum sollte ich das machen?
$LINE_4_8_INTRO_160_CHAR	$BER
$LINE_4_8_INTRO_160_TEXT	Weil wir so toll sind, begrüßen wir uns, indem wir unsere Fäuste aneinander stoßen!
$LINE_4_8_INTRO_170_CHAR	$RAN
$LINE_4_8_INTRO_170_TEXT	Ok, ich bin zurück gekommen - aber lass es nicht drauf ankommen.
$LINE_4_8_INTRO_180_CHAR	$BER
$LINE_4_8_INTRO_180_TEXT	... langweilig.
$LINE_4_8_INTRO_190_CHAR	$RAN
$LINE_4_8_INTRO_190_TEXT	Lass uns einfach endlich sterben, ok?
$LINE_4_8_INTRO_200_CHAR	$BER
$LINE_4_8_INTRO_200_TEXT	Wooargh.
$SCENE_4_8_OUTRO_TITLE	Einer steht noch
$LINE_4_8_OUTRO_00_CHAR	$MAG
$LINE_4_8_OUTRO_00_TEXT	Der letzte Feind ist gefallen.
$LINE_4_8_OUTRO_10_CHAR	$DRA
$LINE_4_8_OUTRO_10_TEXT	Nein, nicht der letzte.
$LINE_4_8_OUTRO_20_CHAR	$DRA
$LINE_4_8_OUTRO_20_TEXT	Einer bleibt über.
$LINE_4_8_OUTRO_30_CHAR	$DRA
$LINE_4_8_OUTRO_30_TEXT	Einer, der sich meiner Rache wird stellen müssen.
$LINE_4_8_OUTRO_40_CHAR	$MAG
$LINE_4_8_OUTRO_40_TEXT	Und der Gerechtigkeit der Kosmischen Flamme.
$LINE_4_8_OUTRO_50_CHAR	$MAG
$LINE_4_8_OUTRO_50_TEXT	Zelemir.
$SCENE_4_9_INTRO_TITLE	Mit Wahnsinn konfrontiert
$LINE_4_9_INTRO_00_CHAR	ZELEMIR
$LINE_4_9_INTRO_00_TEXT	Vergossenes Blut verbindet, bis Blut die Bindung aufhebt -
$LINE_4_9_INTRO_10_CHAR	$MCG
$LINE_4_9_INTRO_10_TEXT	Stop!
$LINE_4_9_INTRO_20_CHAR	ZELEMIR
$LINE_4_9_INTRO_20_TEXT	*...$MCG.
$LINE_4_9_INTRO_30_CHAR	ZELEMIR
$LINE_4_9_INTRO_30_TEXT	Du siehst jetzt, was wir bekämpfen - den erbärmlichen Zauberer in seinem Gefängnis.
$LINE_4_9_INTRO_40_CHAR	ZELEMIR
$LINE_4_9_INTRO_40_TEXT	Sogar jetzt strebt sein dunkler Verstand gegen uns, langt mit seinen Ranken nach den Werkzeugen, die ihm übrig bleiben.
$LINE_4_9_INTRO_50_CHAR	ZELEMIR
$LINE_4_9_INTRO_50_TEXT	Er weiß, dass er bald für immer eingesperrt sein wird.
$LINE_4_9_INTRO_60_CHAR	$MCG
$LINE_4_9_INTRO_60_TEXT	Ich werde es dich nicht machen lassen.
$LINE_4_9_INTRO_70_CHAR	ZELEMIR
$LINE_4_9_INTRO_70_TEXT	Ich hatte gehofft, dass es nicht hierzu kommt.
$LINE_4_9_INTRO_80_CHAR	ZELEMIR
$LINE_4_9_INTRO_80_TEXT	Aber wenn du dich für deinen eigenen Tod entscheidest, wird das neue Blutsiegel dadurch viel stärker sein.
$LINE_4_9_INTRO_90_CHAR	$MCG
$LINE_4_9_INTRO_90_TEXT	Ich kann dich nicht all diese Menschen töten lassen.
$LINE_4_9_INTRO_100_CHAR	ZELEMIR
$LINE_4_9_INTRO_100_TEXT	*$MCG, Ich habe Millionen getötet ...
$LINE_4_9_INTRO_110_CHAR	ZELEMIR
$LINE_4_9_INTRO_110_TEXT	Für nur ein paar Tausend mehr kann ich das hier aufhalten. Ihn aufhalten.
$LINE_4_9_INTRO_120_CHAR	ZELEMIR
$LINE_4_9_INTRO_120_TEXT	Diese Leben sind nicht mehr als ein kleiner Tropfen in den Ozeanen an Blut, die bereits an meinen Händen kleben.
$LINE_4_9_INTRO_130_CHAR	$MCG
$LINE_4_9_INTRO_130_TEXT	Ich werde sie nicht an den Meinen kleben haben!
$SCENE_4_9_OUTRO_TITLE	Zu spät
$LINE_4_9_OUTRO_00_CHAR	ZELEMIR
$LINE_4_9_OUTRO_00_TEXT	*Gut gekämpft, $MCG.
$LINE_4_9_OUTRO_10_CHAR	ZELEMIR
$LINE_4_9_OUTRO_10_TEXT	Aber du bist zu spät.
$LINE_4_9_OUTRO_20_CHAR	ZELEMIR
$LINE_4_9_OUTRO_20_TEXT	Das Signal ist gesendet ...
$LINE_4_9_OUTRO_30_CHAR	ZELEMIR
$LINE_4_9_OUTRO_30_TEXT	Und jetzt ...
$LINE_4_9_OUTRO_40_CHAR	ZELEMIR
$LINE_4_9_OUTRO_40_TEXT	Fällt die Grube zusammen ...
$LINE_4_9_OUTRO_50_CHAR	ZELEMIR
$LINE_4_9_OUTRO_50_TEXT	... und wir werden unsere Leben dafür geben, Eztli-Tenoch ewig einzusperren.
$LINE_4_9_OUTRO_60_CHAR	$MCG
$LINE_4_9_OUTRO_60_TEXT	Du kannst nicht all diese Leute töten ...
$LINE_4_9_OUTRO_70_CHAR	$MCG
$LINE_4_9_OUTRO_70_TEXT	... nein ... 
$LINE_4_9_OUTRO_80_CHAR	$MCG
$LINE_4_9_OUTRO_80_TEXT	NEIN!
$SCENE_FINAL_INTRO_TITLE	Eztli-Tenoch 
$LINE_FINAL_INTRO_00_CHAR	$KNI
$LINE_FINAL_INTRO_00_TEXT	Was ist soeben passiert?
$LINE_FINAL_INTRO_10_CHAR	$MCG
$LINE_FINAL_INTRO_10_TEXT	Wir sind in ... der ... Halbaußen-Welt ...
$LINE_FINAL_INTRO_20_CHAR	$KNI
$LINE_FINAL_INTRO_20_TEXT	Die Leute?
$LINE_FINAL_INTRO_30_CHAR	$MCG
$LINE_FINAL_INTRO_30_TEXT	Sie sind ... hier.
$LINE_FINAL_INTRO_40_CHAR	$KNI
$LINE_FINAL_INTRO_40_TEXT	Was? Alle?
$LINE_FINAL_INTRO_50_CHAR	$MCG
$LINE_FINAL_INTRO_50_TEXT	Jeder in der Grube ... Ich hab sie hineingezogen ... sie sind ... sicher ...
$LINE_FINAL_INTRO_60_CHAR	$KNI
$LINE_FINAL_INTRO_60_TEXT	Aber das sind Tausende Leute! Wie kann -
$LINE_FINAL_INTRO_70_CHAR	$KNI
$LINE_FINAL_INTRO_70_TEXT	*$MCG, du wurdest verletzt.
$LINE_FINAL_INTRO_80_CHAR	$KNI
$LINE_FINAL_INTRO_80_TEXT	Du blutest!
$LINE_FINAL_INTRO_90_CHAR	ZELEMIR
$LINE_FINAL_INTRO_90_TEXT	Nein ... das Blut!
$LINE_FINAL_INTRO_100_CHAR	ZELEMIR
$LINE_FINAL_INTRO_100_TEXT	Das neue Siegel ist nicht vollständig! Ihr könnt das Blut nich -
$LINE_FINAL_INTRO_110_CHAR	EZTLI-TENOCH
$LINE_FINAL_INTRO_110_TEXT	Endlich bin ich frei.
$SCENE_GAMEOVER_A_TITLE	Alles ist verloren
$LINE_GAMEOVER_A_00_CHAR	EZTLI-TENOCH
$LINE_GAMEOVER_A_00_TEXT	Nun ist das Ende nahe.	
$LINE_GAMEOVER_A_10_CHAR	EZTLI-TENOCH
$LINE_GAMEOVER_A_10_TEXT	Und die Welt erzittert unter mir.	
$SCENE_ENDING_ZELEMIR_DEAD_TITLE	Ein schmerzhaftes Ende
$NARR_ENDING_ZELEMIR_DEAD_00_TEXT	Wir flüchten in Eile.
$NARR_ENDING_ZELEMIR_DEAD_10_TEXT	Felsbrocken stürzen um uns herum herab.
$NARR_ENDING_ZELEMIR_DEAD_20_TEXT	Viele sind verloren.
$NARR_ENDING_ZELEMIR_DEAD_30_TEXT	Wir diskutieren über Tage hinweg.
$NARR_ENDING_ZELEMIR_DEAD_40_TEXT	Nomaden-Karawanen tauschen nur zögernd mit uns.
$NARR_ENDING_ZELEMIR_DEAD_50_TEXT	Viele unter uns sind hungrig.
$NARR_ENDING_ZELEMIR_DEAD_60_TEXT	Die verschiedenen Anführer der Flüchtlinge verschaffen sich Gehör.
$NARR_ENDING_ZELEMIR_DEAD_70_TEXT	Aber jeder ist zu froh am Leben zu sein, um zu diskutieren.
$NARR_ENDING_ZELEMIR_DEAD_80_TEXT	Es ist immer noch seltsam, freie Luft zu atmen.
$NARR_ENDING_ZELEMIR_DEAD_90_TEXT	Endlich sind sich alle einig.
$NARR_ENDING_ZELEMIR_DEAD_100_TEXT	Mein Leben hat sich für immer geändert.
$NARR_ENDING_ZELEMIR_DEAD_110_TEXT	Ebenso wie die Welt.
$LINE_ENDING_ZELEMIR_DEAD_00_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_00_TEXT	... Es kann sein, dass wir ihn nicht erreichen können ...
$LINE_ENDING_ZELEMIR_DEAD_10_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_10_TEXT	... aber wir können ihn in eine Falle locken!
$LINE_ENDING_ZELEMIR_DEAD_20_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_20_TEXT	Ältester?
$LINE_ENDING_ZELEMIR_DEAD_30_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_30_TEXT	Ein neues Blutsiegel, das ihn in dem Gebiet einfängt, in das er sich zurückgezogen hat.
$LINE_ENDING_ZELEMIR_DEAD_40_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_40_TEXT	Ältester, nein!
$LINE_ENDING_ZELEMIR_DEAD_50_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_50_TEXT	So sollte es sein.
$LINE_ENDING_ZELEMIR_DEAD_60_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_60_TEXT	Die Beschwörung, die Zelemir anfing, ist immer noch in Kraft.
$LINE_ENDING_ZELEMIR_DEAD_70_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_70_TEXT	Zelemir ist gestorben ... 
$LINE_ENDING_ZELEMIR_DEAD_80_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_80_TEXT	Mit seinem Blut und dem meinen sollten wir diesen verachtenswerten Zauberer erneut wegsperren zu können!
$LINE_ENDING_ZELEMIR_DEAD_90_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_90_TEXT	Narr! Ich werde entkommen. Generationen werden vergehen ... und eines Tages wird Euer Blut seinen Weg zu mir finden.
$LINE_ENDING_ZELEMIR_DEAD_100_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_100_TEXT	Euer Sohn, oder Eures Sohnes Sohn. Ich werde warten. Was sind schon eintausend Generationen für jemanden wie mich?
$LINE_ENDING_ZELEMIR_DEAD_110_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_110_TEXT	Aber du wirst gefangen sein. Und in der Zwischenzeit wird die Menschheit lernen. Sie werden vorbereitet sein.
$LINE_ENDING_ZELEMIR_DEAD_120_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_120_TEXT	Welche Lügen Euch auch immer die Wahrheit erträglich machen.
$LINE_ENDING_ZELEMIR_DEAD_130_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_130_TEXT	Du unterschätzt die Welt.
$LINE_ENDING_ZELEMIR_DEAD_140_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_140_TEXT	Eure Welt braucht mich, Mönch. Es wird der Tag kommen, an dem die Menschheit mich freiwillig befreit und darum bettelt, sie vor sich selbst zu retten.
$LINE_ENDING_ZELEMIR_DEAD_150_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_150_TEXT	Eure Nachkommen werden ihr Blut ebenso verschütten, wie Ihr das Eure.
$LINE_ENDING_ZELEMIR_DEAD_160_CHAR	$KNI
$LINE_ENDING_ZELEMIR_DEAD_160_TEXT	Ich habe nie geheiratet. Ich habe keine Kinder.
$LINE_ENDING_ZELEMIR_DEAD_170_CHAR	$KNI
$LINE_ENDING_ZELEMIR_DEAD_170_TEXT	Und ich habe mein Leben versprochen.
$LINE_ENDING_ZELEMIR_DEAD_180_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_180_TEXT	*$KNI?
$LINE_ENDING_ZELEMIR_DEAD_190_CHAR	$KNI
$LINE_ENDING_ZELEMIR_DEAD_190_TEXT	Es wird mehr als eine Person brauchen, um dieses Monster wegzusperren.
$LINE_ENDING_ZELEMIR_DEAD_200_CHAR	$KNI
$LINE_ENDING_ZELEMIR_DEAD_200_TEXT	Das ursprüngliche Siegel war drei Personen stark ... und wir haben gesehen was passiert, wenn es auf eine reduziert wird.
$LINE_ENDING_ZELEMIR_DEAD_210_CHAR	$KNI
$LINE_ENDING_ZELEMIR_DEAD_210_TEXT	*Lebt wohl, $MCG. Führt unser Volk in eine sichere Zukunft.
$LINE_ENDING_ZELEMIR_DEAD_220_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_220_TEXT	NEIN!
$LINE_ENDING_ZELEMIR_DEAD_230_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_230_TEXT	Jetzt werden wir unser Blut verschütten und dich für immer wegsperren.
$LINE_ENDING_ZELEMIR_DEAD_240_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_240_TEXT	Ältester, bitte!
$LINE_ENDING_ZELEMIR_DEAD_250_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_250_TEXT	Gebunden, versiegelt, versteckt. Die Sache ist erledigt.
$LINE_ENDING_ZELEMIR_DEAD_260_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_260_TEXT	...
$LINE_ENDING_ZELEMIR_DEAD_270_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_270_TEXT	Was sind schon eintausend Jahre mehr?
$LINE_ENDING_ZELEMIR_DEAD_280_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_280_TEXT	Oder einhunderttausend? Die Herzen der Menschen bleiben dieselben! Ich werde -
$LINE_ENDING_ZELEMIR_DEAD_290_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_290_TEXT	...
$LINE_ENDING_ZELEMIR_DEAD_300_CHAR	$RAN
$LINE_ENDING_ZELEMIR_DEAD_300_TEXT	*$MCG, die Grube stürzt ein!
$LINE_ENDING_ZELEMIR_DEAD_310_CHAR	$RAN
$LINE_ENDING_ZELEMIR_DEAD_310_TEXT	Wir müssen hier jetzt raus!
$LINE_ENDING_ZELEMIR_DEAD_320_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_320_TEXT	Alle Mann hinter mir her!
$LINE_ENDING_ZELEMIR_DEAD_330_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_330_TEXT	Zum Ausgang!
$LINE_ENDING_ZELEMIR_DEAD_340_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_340_TEXT	So wenige sind mit uns geflohen ...
$LINE_ENDING_ZELEMIR_DEAD_350_CHAR	$RAN
$LINE_ENDING_ZELEMIR_DEAD_350_TEXT	Mehr, als wenn Zelemir seinen Plan durchgeführt hätte.
$LINE_ENDING_ZELEMIR_DEAD_360_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_360_TEXT	*So viele tot ... und $HEA und $KNI unter ihnen.
$LINE_ENDING_ZELEMIR_DEAD_370_CHAR	$RAN
$LINE_ENDING_ZELEMIR_DEAD_370_TEXT	*Du hast etwas Tapferes getan, $MCG.
$LINE_ENDING_ZELEMIR_DEAD_380_CHAR	$RAN
$LINE_ENDING_ZELEMIR_DEAD_380_TEXT	Hättest du es nicht versucht, wären sie nun alle tot.
$LINE_ENDING_ZELEMIR_DEAD_390_CHAR	$RAN
$LINE_ENDING_ZELEMIR_DEAD_390_TEXT	Wir müssen uns auf die Gegenwart konzentrieren.
$LINE_ENDING_ZELEMIR_DEAD_400_CHAR	$RAN
$LINE_ENDING_ZELEMIR_DEAD_400_TEXT	Wir müssen nun über viel mehr Menschen nachdenken.
$LINE_ENDING_ZELEMIR_DEAD_410_CHAR	$RAN
$LINE_ENDING_ZELEMIR_DEAD_410_TEXT	Was werden wir mit all denen machen?
$LINE_ENDING_ZELEMIR_DEAD_420_CHAR	$MAG
$LINE_ENDING_ZELEMIR_DEAD_420_TEXT	Es war eine lange Reise, Freund.
$LINE_ENDING_ZELEMIR_DEAD_430_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_430_TEXT	Das war es tatsächlich. Bist du sicher, dass du bereit bist?
$LINE_ENDING_ZELEMIR_DEAD_440_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_440_TEXT	Es gibt so wenige von euch ...
$LINE_ENDING_ZELEMIR_DEAD_450_CHAR	$MAG
$LINE_ENDING_ZELEMIR_DEAD_450_TEXT	Wir sind die letzten Überlebenden des Quaid-Reichs.
$LINE_ENDING_ZELEMIR_DEAD_460_CHAR	$MAG
$LINE_ENDING_ZELEMIR_DEAD_460_TEXT	Wir werden Ehre wieder herstellen, oder wir werden in den Ruinen unseres Volks sterben.
$LINE_ENDING_ZELEMIR_DEAD_470_CHAR	$MAG
$LINE_ENDING_ZELEMIR_DEAD_470_TEXT	Es gibt keine andere Möglichkeit.
$LINE_ENDING_ZELEMIR_DEAD_480_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_480_TEXT	Aber ohne jegliche Macht ...
$LINE_ENDING_ZELEMIR_DEAD_490_CHAR	$MAG
$LINE_ENDING_ZELEMIR_DEAD_490_TEXT	Ich bin froh, den Frost losgeworden zu sein ... obwohl es sich ... komisch anfühlt. Ich hatte mich daran gewöhnt.
$LINE_ENDING_ZELEMIR_DEAD_500_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_500_TEXT	Ja, ich fühle mich ohne meine Kräfte fast unvollständig.
$LINE_ENDING_ZELEMIR_DEAD_510_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_510_TEXT	Ich vermute, Eztli-Tenochs Magie ist mit ihm verschwunden.
$LINE_ENDING_ZELEMIR_DEAD_520_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_520_TEXT	Sogar das bisschen, das in uns schlummerte.
$LINE_ENDING_ZELEMIR_DEAD_530_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_530_TEXT	*Ich bin mir sicher, Ältester $HEA wüsste, warum es passiert ist ...
$LINE_ENDING_ZELEMIR_DEAD_540_CHAR	$MAG
$LINE_ENDING_ZELEMIR_DEAD_540_TEXT	*Er war ein großartiger Mann, $MCG.
$LINE_ENDING_ZELEMIR_DEAD_550_CHAR	$MAG
$LINE_ENDING_ZELEMIR_DEAD_550_TEXT	Ihm soll in den Hallen des Feuers gedacht werden.
$LINE_ENDING_ZELEMIR_DEAD_560_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_560_TEXT	Ich wünsche dir dann eine gute Reise.
$LINE_ENDING_ZELEMIR_DEAD_570_CHAR	$MAG
$LINE_ENDING_ZELEMIR_DEAD_570_TEXT	Dir auch.
$LINE_ENDING_ZELEMIR_DEAD_580_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_580_TEXT	Mögen wir uns unter besseren Umständen wiedersehen.
$LINE_ENDING_ZELEMIR_DEAD_590_CHAR	$RAN
$LINE_ENDING_ZELEMIR_DEAD_590_TEXT	Hey.
$LINE_ENDING_ZELEMIR_DEAD_600_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_600_TEXT	Du gehst mit den anderen Nomaden?
$LINE_ENDING_ZELEMIR_DEAD_610_CHAR	$RAN
$LINE_ENDING_ZELEMIR_DEAD_610_TEXT	Nein, ich denk, dass ich auf eigene Faust losziehe.
$LINE_ENDING_ZELEMIR_DEAD_620_CHAR	$RAN
$LINE_ENDING_ZELEMIR_DEAD_620_TEXT	Ich hab nie wirklich soweit voraus gedacht ...
$LINE_ENDING_ZELEMIR_DEAD_630_CHAR	$RAN
$LINE_ENDING_ZELEMIR_DEAD_630_TEXT	Ich denk, ich werd mich Richtung Norden aufmachen ... wer weiß, vielleicht sind ein paar andere Geka dort.
$LINE_ENDING_ZELEMIR_DEAD_640_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_640_TEXT	Gute Reise, Freund.
$LINE_ENDING_ZELEMIR_DEAD_650_CHAR	$RAN
$LINE_ENDING_ZELEMIR_DEAD_650_TEXT	Dir auch.
$LINE_ENDING_ZELEMIR_DEAD_660_CHAR	$DRA
$LINE_ENDING_ZELEMIR_DEAD_660_TEXT	*$MCG.
$LINE_ENDING_ZELEMIR_DEAD_670_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_670_TEXT	*$DRA.
$LINE_ENDING_ZELEMIR_DEAD_680_CHAR	$DRA
$LINE_ENDING_ZELEMIR_DEAD_680_TEXT	Wir haben unsere Aufgaben erledigt. Unsere Partnerschaft ist an ihrem Ende.
$LINE_ENDING_ZELEMIR_DEAD_690_CHAR	$DRA
$LINE_ENDING_ZELEMIR_DEAD_690_TEXT	Ich mag zwar meinen Hort in dem Zusammenbruch verloren haben, aber meine restlichen Kinder und ich sind am Leben ...
$LINE_ENDING_ZELEMIR_DEAD_700_CHAR	$DRA
$LINE_ENDING_ZELEMIR_DEAD_700_TEXT	... Es war insgesamt kein schlechter Handel.
$LINE_ENDING_ZELEMIR_DEAD_710_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_710_TEXT	Wohin wirst du dich nun aufmachen?
$LINE_ENDING_ZELEMIR_DEAD_720_CHAR	$DRA
$LINE_ENDING_ZELEMIR_DEAD_720_TEXT	Ich habe genug von den Machenschaften der Sterblichen für eine Ewigkeit gesehen.
$LINE_ENDING_ZELEMIR_DEAD_730_CHAR	$DRA
$LINE_ENDING_ZELEMIR_DEAD_730_TEXT	Ich werde die Gesellschaft solcher wie mir suchen.
$LINE_ENDING_ZELEMIR_DEAD_740_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_740_TEXT	Dann gute Reise.
$LINE_ENDING_ZELEMIR_DEAD_750_CHAR	$DRA
$LINE_ENDING_ZELEMIR_DEAD_750_TEXT	Such uns auf, wenn du dich jemals unter befreundeten Flammenträgern aufhalten möchtest.
$LINE_ENDING_ZELEMIR_DEAD_760_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_760_TEXT	Dank dir.
$LINE_ENDING_ZELEMIR_DEAD_770_CHAR	$BER
$LINE_ENDING_ZELEMIR_DEAD_770_TEXT	Hey.
