flag	content
$LINE_4_6_INTRO_20_TEXT	Nebudu jen tak sedět a koukat, jak se z posledních zbytků mého národa stane rituální oběť!
$LINE_4_6_INTRO_30_CHAR	$MAG
$LINE_4_6_INTRO_30_TEXT	Skoro jsem tě považovala za přítele...
$LINE_4_6_INTRO_40_CHAR	$MAG
$LINE_4_6_INTRO_40_TEXT	... jednou zjistíš, že je lépe umřít s přáteli, než žít věčně a sám.
$LINE_4_6_INTRO_50_CHAR	$MAG
$LINE_4_6_INTRO_50_TEXT	Nechť je ta lekce hořká.
$LINE_4_6_INTRO_60_CHAR	$MCG
$LINE_4_6_INTRO_60_TEXT	... 
$LINE_4_6_INTRO_70_CHAR	$HEA
$LINE_4_6_INTRO_70_TEXT	*Rozhodla ses moudře.
$LINE_4_6_INTRO_80_CHAR	$MCG
$LINE_4_6_INTRO_80_TEXT	Myslíš?
$LINE_4_6_INTRO_90_CHAR	$HEA
$LINE_4_6_INTRO_90_TEXT	Musíš jít a postarat se o budoucnost.
$LINE_4_6_INTRO_100_CHAR	$HEA
$LINE_4_6_INTRO_100_TEXT	A já musím zemřít s minulostí, kterou jsem stvořil.
$LINE_4_6_INTRO_110_CHAR	$MCG
$LINE_4_6_INTRO_110_TEXT	Sbohem, příteli.
$LINE_4_6_INTRO_120_CHAR	$HEA
$LINE_4_6_INTRO_120_TEXT	Nechť tě Selinadt provází.
$LINE_4_6_INTRO_130_CHAR	$DRA
$LINE_4_6_INTRO_130_TEXT	Svěřila jsem ti tajemství ohně!
$LINE_4_6_INTRO_140_CHAR	$DRA
$LINE_4_6_INTRO_140_TEXT	A ty se k nám obrátíš zády?
$LINE_4_6_INTRO_150_CHAR	$DRA
$LINE_4_6_INTRO_150_TEXT	Co jiného čekat od smrtelníků...
$LINE_4_6_INTRO_160_CHAR	$MCG
$LINE_4_6_INTRO_160_TEXT	*V sázce je celý svět
$LINE_4_6_INTRO_170_CHAR	$DRA
$LINE_4_6_INTRO_170_TEXT	Celý svět mě nezajímá!
$LINE_4_6_INTRO_180_CHAR	$DRA
$LINE_4_6_INTRO_180_TEXT	Moje děti nezemřou, aniž by byly pomstěny.
$LINE_4_6_INTRO_190_CHAR	$DRA
$LINE_4_6_INTRO_190_TEXT	Zbabělost smrtelníků...
$LINE_4_6_INTRO_200_CHAR	$BER
$LINE_4_6_INTRO_200_TEXT	*Hej, $MCG!
$LINE_4_6_INTRO_210_CHAR	$MCG
$LINE_4_6_INTRO_210_TEXT	Ty taky?
$LINE_4_6_INTRO_220_CHAR	$BER
$LINE_4_6_INTRO_220_TEXT	Byla s tebou zábava, ale nemůžu přece jen tak zahodit možnost postavit se tomu největšímu a nejhroznějšímu nekromantovi na světě.
$LINE_4_6_INTRO_230_CHAR	$BER
$LINE_4_6_INTRO_230_TEXT	Nikdy jsem neutekl z boje.
$LINE_4_6_INTRO_240_CHAR	$MCG
$LINE_4_6_INTRO_240_TEXT	Tohle není boj, to je sebevražda!
$LINE_4_6_INTRO_250_CHAR	$BER
$LINE_4_6_INTRO_250_TEXT	No, já nevím. Zatím jsem přežil všechno - a říkám si, že kdybych měl umřít, určitě už bych to udělal.
$LINE_4_6_INTRO_260_CHAR	$BER
$LINE_4_6_INTRO_260_TEXT	Obzvlášť tenkrát, co jsem snědl ty smažené knedlíky, co jsem našel, a pak se ukázalo, že to vůbec nebyly smažené knedlíky...
$LINE_4_6_INTRO_270_CHAR	$BER
$LINE_4_6_INTRO_270_TEXT	A kdykoliv mám možnost někoho rozsekat na malé kousky, zbytek jsou detaily, co mě nezajímají.
$LINE_4_6_INTRO_280_CHAR	$BER
$LINE_4_6_INTRO_280_TEXT	Tak čus!
$LINE_4_6_INTRO_290_CHAR	$MCG
$LINE_4_6_INTRO_290_TEXT	... sbohem.
$LINE_4_6_INTRO_300_CHAR	$MCG
$LINE_4_6_INTRO_300_TEXT	... 
$LINE_4_6_INTRO_310_CHAR	$MCG
$LINE_4_6_INTRO_310_TEXT	Někdo další?
$LINE_4_6_INTRO_320_CHAR	$KNI
$LINE_4_6_INTRO_320_TEXT	Jsem vázán svým slibem.
$LINE_4_6_INTRO_330_CHAR	$KNI
$LINE_4_6_INTRO_330_TEXT	Budu vás následovat, kamkoliv půjdete.
$LINE_4_6_INTRO_340_CHAR	$MCG
$LINE_4_6_INTRO_340_TEXT	*Děkuju.
$LINE_4_6_INTRO_350_CHAR	$MCG
$LINE_4_6_INTRO_350_TEXT	*$RAN?
$LINE_4_6_INTRO_360_CHAR	$RAN
$LINE_4_6_INTRO_360_TEXT	Na mě se nekoukej. Já z téhle díry chci vypadnout.
$LINE_4_6_INTRO_370_CHAR	$RAN
$LINE_4_6_INTRO_370_TEXT	Netrmácela jsem se až sem k východu proto, abych se otočila a nechala se zabít.
$LINE_4_6_INTRO_380_CHAR	$MCG
$LINE_4_6_INTRO_380_TEXT	No, myslím, že bychom tedy měli vyrazit.
$LINE_4_6_INTRO_390_CHAR	$RAN
$LINE_4_6_INTRO_390_TEXT	... 
$LINE_4_6_INTRO_400_CHAR	$RAN
$LINE_4_6_INTRO_400_TEXT	*Hej, $BER!
$LINE_4_6_INTRO_410_CHAR	$BER
$LINE_4_6_INTRO_410_TEXT	No?
$LINE_4_6_INTRO_420_CHAR	$RAN
$LINE_4_6_INTRO_420_TEXT	Je ti jasný, že umřeš?
$LINE_4_6_INTRO_430_CHAR	$BER
$LINE_4_6_INTRO_430_TEXT	Samozřejmě.
$LINE_4_6_INTRO_440_CHAR	$RAN
$LINE_4_6_INTRO_440_TEXT	A to... nevím... nechceš si to rozmyslet?
$LINE_4_6_INTRO_450_CHAR	$BER
$LINE_4_6_INTRO_450_TEXT	*Hele, vím, že oba jsme celý život jen přežívali.
$LINE_4_6_INTRO_460_CHAR	$BER
$LINE_4_6_INTRO_460_TEXT	Ale tohle nemůžeš dělat věčně. Jednou to musí skončit.
$LINE_4_6_INTRO_470_CHAR	$BER
$LINE_4_6_INTRO_470_TEXT	A tohle je šance něco dokázat.
$LINE_4_6_INTRO_480_CHAR	$RAN
$LINE_4_6_INTRO_480_TEXT	*$BER...
$LINE_4_6_INTRO_490_CHAR	$BER
$LINE_4_6_INTRO_490_TEXT	A taky ti nemusím splatit ani floka z toho, co ti dlužím.
$LINE_4_6_INTRO_500_CHAR	$BER
$LINE_4_6_INTRO_500_TEXT	Tak ahoj!
$LINE_4_6_INTRO_510_CHAR	$RAN
$LINE_4_6_INTRO_510_TEXT	... sbohem...
$LINE_4_6_INTRO_520_CHAR	$MCG
$LINE_4_6_INTRO_520_TEXT	*$RAN?
$LINE_4_6_INTRO_530_CHAR	$RAN
$LINE_4_6_INTRO_530_TEXT	No, tak odtud vypadneme.
$SCENE_ENDING_4_6_OUTRO_TITLE	Co teď?
$LINE_ENDING_4_6_OUTRO_00_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_00_TEXT	A jsme venku!.
$LINE_ENDING_4_6_OUTRO_10_CHAR	$RAN
$LINE_ENDING_4_6_OUTRO_10_TEXT	Jsme úplně volní.
$LINE_ENDING_4_6_OUTRO_20_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_20_TEXT	Co teď, madam?
$LINE_ENDING_4_6_OUTRO_30_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_30_TEXT	Nevím...
$LINE_ENDING_4_6_OUTRO_40_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_40_TEXT	Jáma...
$LINE_ENDING_4_6_OUTRO_50_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_50_TEXT	Udělali jsme, co jsme museli.
$LINE_ENDING_4_6_OUTRO_60_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_60_TEXT	Zelemira jsme nemohli zastavit..
$LINE_ENDING_4_6_OUTRO_70_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_70_TEXT	A kdybyste zemřela, Eztli-Tenoch by byl volný.
$LINE_ENDING_4_6_OUTRO_80_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_80_TEXT	To na věci nic nemění.
$LINE_ENDING_4_6_OUTRO_90_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_90_TEXT	Všichni ti lidé...
$LINE_ENDING_4_6_OUTRO_100_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_100_TEXT	Je to obrovská tragédie.
$LINE_ENDING_4_6_OUTRO_110_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_110_TEXT	Ale nevyčítejte si, že jsme to přežili.
$LINE_ENDING_4_6_OUTRO_120_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_120_TEXT	... 
$SCENE_4_7_INTRO_TITLE	Následujeme Zelemira
$LINE_4_7_INTRO_00_CHAR	$MCG
$LINE_4_7_INTRO_00_TEXT	Vím, že by to zachránilo svět...
$LINE_4_7_INTRO_10_CHAR	$MCG
$LINE_4_7_INTRO_10_TEXT	Ale nemůžu se otočit zády k tomu, co Zelemir chystá.
$LINE_4_7_INTRO_20_CHAR	$MCG
$LINE_4_7_INTRO_20_TEXT	Je to příliš vysoká cena.
$LINE_4_7_INTRO_30_CHAR	$HEA
$LINE_4_7_INTRO_30_TEXT	Víš, co riskujeme, když tam půjdeš?
$LINE_4_7_INTRO_40_CHAR	$HEA
$LINE_4_7_INTRO_40_TEXT	Nedovolím mu uskutečnit jeho plán, ale že jdeš se mnou, to je velké nebezpečí pro všechny.
$LINE_4_7_INTRO_50_CHAR	$MCG
$LINE_4_7_INTRO_50_TEXT	Beze mne nemáš šanci a víš to.
$LINE_4_7_INTRO_60_CHAR	$HEA
$LINE_4_7_INTRO_60_TEXT	Dobrá, je to tvoje volba.
$LINE_4_7_INTRO_70_CHAR	$BER
$LINE_4_7_INTRO_70_TEXT	Fajn! Čas na sebevražedný útok!
$LINE_4_7_INTRO_80_CHAR	$BER
$LINE_4_7_INTRO_80_TEXT	Miluju násilí!
$LINE_4_7_INTRO_90_CHAR	$MAG
$LINE_4_7_INTRO_90_TEXT	Jdu s tebou. Nenechám to monstrum zničit zbytek mého národa.
$LINE_4_7_INTRO_100_CHAR	$DRA
$LINE_4_7_INTRO_100_TEXT	Tvoje odvaha, smrtelnice, překračuje meze vás lidí. To je dobře.
$LINE_4_7_INTRO_110_CHAR	$DRA
$LINE_4_7_INTRO_110_TEXT	Moje děti budou pomstěny.
$LINE_4_7_INTRO_120_CHAR	$RAN
$LINE_4_7_INTRO_120_TEXT	Je hezké, že máš takové vysoké morální principy a všechno, ale já odtud padám.
$LINE_4_7_INTRO_130_CHAR	$RAN
$LINE_4_7_INTRO_130_TEXT	Nebojovala jsem celou cestu sem k východu proto, abych se tady zastavila a zahodila svůj život.
$LINE_4_7_INTRO_140_CHAR	$MCG
$LINE_4_7_INTRO_140_TEXT	Chápu.
$LINE_4_7_INTRO_150_CHAR	$RAN
$LINE_4_7_INTRO_150_TEXT	Tak... sbohem.
$LINE_4_7_INTRO_160_CHAR	$MCG
$LINE_4_7_INTRO_160_TEXT	*Sbohem, $RAN.
$LINE_4_7_INTRO_170_CHAR	$RAN
$LINE_4_7_INTRO_170_TEXT	... 
$LINE_4_7_INTRO_180_CHAR	$RAN
$LINE_4_7_INTRO_180_TEXT	<RE>$LINE_4_6_INTRO_400_TEXT
$LINE_4_7_INTRO_190_CHAR	$BER
$LINE_4_7_INTRO_190_TEXT	<RE>$LINE_4_6_INTRO_410_TEXT
$LINE_4_7_INTRO_200_CHAR	$RAN
$LINE_4_7_INTRO_200_TEXT	<RE>$LINE_4_6_INTRO_420_TEXT
$LINE_4_7_INTRO_210_CHAR	$BER
$LINE_4_7_INTRO_210_TEXT	<RE>$LINE_4_6_INTRO_430_TEXT
$LINE_4_7_INTRO_220_CHAR	$RAN
$LINE_4_7_INTRO_220_TEXT	<RE>$LINE_4_6_INTRO_440_TEXT
$LINE_4_7_INTRO_230_CHAR	$BER
$LINE_4_7_INTRO_230_TEXT	<RE>$LINE_4_6_INTRO_450_TEXT
$LINE_4_7_INTRO_240_CHAR	$BER
$LINE_4_7_INTRO_240_TEXT	<RE>$LINE_4_6_INTRO_460_TEXT
$LINE_4_7_INTRO_250_CHAR	$BER
$LINE_4_7_INTRO_250_TEXT	<RE>$LINE_4_6_INTRO_470_TEXT
$LINE_4_7_INTRO_260_CHAR	$RAN
$LINE_4_7_INTRO_260_TEXT	<RE>$LINE_4_6_INTRO_480_TEXT
$LINE_4_7_INTRO_270_CHAR	$BER
$LINE_4_7_INTRO_270_TEXT	<RE>$LINE_4_6_INTRO_490_TEXT
$LINE_4_7_INTRO_280_CHAR	$BER
$LINE_4_7_INTRO_280_TEXT	<RE>$LINE_4_6_INTRO_500_TEXT
$LINE_4_7_INTRO_290_CHAR	$RAN
$LINE_4_7_INTRO_290_TEXT	<RE>$LINE_4_6_INTRO_510_TEXT
$SCENE_4_7_OUTRO_TITLE	Mnoho
$LINE_4_7_OUTRO_00_CHAR	$KNI
$LINE_4_7_OUTRO_00_TEXT	Tak, předvoj jsme vyřídili, ale hlavní voj se nás snaží obejít.
$LINE_4_7_OUTRO_10_CHAR	$KNI
$LINE_4_7_OUTRO_10_TEXT	Když se pokusíme je vymanévrovat, bojím se, že se k Zelemirovi nedostaneme včas.
$LINE_4_7_OUTRO_20_CHAR	$MCG
$LINE_4_7_OUTRO_20_TEXT	Co navrhuješ?
$LINE_4_7_OUTRO_30_CHAR	$KNI
$LINE_4_7_OUTRO_30_TEXT	No...
$LINE_4_7_OUTRO_40_CHAR	$KNI
$LINE_4_7_OUTRO_40_TEXT	Čestně? Napochodovat mezi ně a pobít všechno, co se hýbe.
$LINE_4_7_OUTRO_50_CHAR	$MCG
$LINE_4_7_OUTRO_50_TEXT	To zní jako plán.
$LINE_4_7_OUTRO_60_CHAR	$BER
$LINE_4_7_OUTRO_60_TEXT	Fajn, ty novej!
$LINE_4_7_OUTRO_70_CHAR	$BER
$LINE_4_7_OUTRO_70_TEXT	Konečně, TOMUHLE říkám taktika, kterou rád slyším!
$LINE_4_7_OUTRO_80_CHAR	$KNI
$LINE_4_7_OUTRO_80_TEXT	Co to bylo? Co to děláš?
$LINE_4_7_OUTRO_90_CHAR	$BER
$LINE_4_7_OUTRO_90_TEXT	Chlapský ťuknutí pěstí na vyjádření souhlasu!
$LINE_4_7_OUTRO_100_CHAR	$KNI
$LINE_4_7_OUTRO_100_TEXT	Ne. Prostě ne.
$LINE_4_7_OUTRO_110_CHAR	$KNI
$LINE_4_7_OUTRO_110_TEXT	Nedotýkej se mne.
$LINE_4_7_OUTRO_120_CHAR	$KNI
$LINE_4_7_OUTRO_120_TEXT	A kdyby sis mohl stoupnout po větru, nezlobil bych se.
$SCENE_4_8_INTRO_TITLE	Zelemirova armáda
$LINE_4_8_INTRO_00_CHAR	$MAG
$LINE_4_8_INTRO_00_TEXT	Tak jsme tady.
$LINE_4_8_INTRO_10_CHAR	$MAG
$LINE_4_8_INTRO_10_TEXT	Hlavní voj nepřítele.
$LINE_4_8_INTRO_20_CHAR	$BER
$LINE_4_8_INTRO_20_TEXT	No, jejich opravdu spousta.
$LINE_4_8_INTRO_30_CHAR	$MAG
$LINE_4_8_INTRO_30_TEXT	Jsem dcera ohně. Nepřítel, který se ke mně přiblíží, vzplane.
$LINE_4_8_INTRO_40_CHAR	$BER
$LINE_4_8_INTRO_40_TEXT	Sakra, já bych taky chtěl mít nějakej super bojovej řev...
$LINE_4_8_INTRO_50_CHAR	$BER
$LINE_4_8_INTRO_50_TEXT	“Wooaaarrrgh” prostě není nic moc.
$LINE_4_8_INTRO_60_CHAR	$RAN
$LINE_4_8_INTRO_60_TEXT	Nevím, mně se “Wooaaarrrgh” celkem líbí.
$LINE_4_8_INTRO_70_CHAR	$RAN
$LINE_4_8_INTRO_70_TEXT	Měl by sis to nechat.
$LINE_4_8_INTRO_80_CHAR	$BER
$LINE_4_8_INTRO_80_TEXT	Hej, ty ses vrátila!
$LINE_4_8_INTRO_90_CHAR	$RAN
$LINE_4_8_INTRO_90_TEXT	Hej. Jo.
$LINE_4_8_INTRO_100_CHAR	$BER
$LINE_4_8_INTRO_100_TEXT	Víš, že ti stejně ten dluh nesplatím, že jo?
$LINE_4_8_INTRO_110_CHAR	$RAN
$LINE_4_8_INTRO_110_TEXT	Tak jdem na ten sebevražednej útok, ne?
$LINE_4_8_INTRO_120_CHAR	$BER
$LINE_4_8_INTRO_120_TEXT	Jo, ale nejdřív...
$LINE_4_8_INTRO_130_CHAR	$RAN
$LINE_4_8_INTRO_130_TEXT	Co? Co to je?
$LINE_4_8_INTRO_140_CHAR	$BER
$LINE_4_8_INTRO_140_TEXT	Chlapský ťuknutí pěstí!
$LINE_4_8_INTRO_150_CHAR	$RAN
$LINE_4_8_INTRO_150_TEXT	A proč bych to měla dělat?
$LINE_4_8_INTRO_160_CHAR	$BER
$LINE_4_8_INTRO_160_TEXT	Protože jsme tak úžasní, že se zdravíme ťukáním pěstí!
$LINE_4_8_INTRO_170_CHAR	$RAN
$LINE_4_8_INTRO_170_TEXT	Hele, vrátila jsem se - nepokoušej štěstí.
$LINE_4_8_INTRO_180_CHAR	$BER
$LINE_4_8_INTRO_180_TEXT	... trapný.
$LINE_4_8_INTRO_190_CHAR	$RAN
$LINE_4_8_INTRO_190_TEXT	Tak jdem umřít, na co čekáme?
$LINE_4_8_INTRO_200_CHAR	$BER
$LINE_4_8_INTRO_200_TEXT	Wooargh.
$SCENE_4_8_OUTRO_TITLE	Jeden pořád stojí
$LINE_4_8_OUTRO_00_CHAR	$MAG
$LINE_4_8_OUTRO_00_TEXT	Poslední nepřítel padl.
$LINE_4_8_OUTRO_10_CHAR	$DRA
$LINE_4_8_OUTRO_10_TEXT	Ne, ne ten poslední.
$LINE_4_8_OUTRO_20_CHAR	$DRA
$LINE_4_8_OUTRO_20_TEXT	Jeden pořád zůstává.
$LINE_4_8_OUTRO_30_CHAR	$DRA
$LINE_4_8_OUTRO_30_TEXT	Ten, který teď pozná moji pomstu.
$LINE_4_8_OUTRO_40_CHAR	$MAG
$LINE_4_8_OUTRO_40_TEXT	A spravedlnost Kosmického Plamene.
$LINE_4_8_OUTRO_50_CHAR	$MAG
$LINE_4_8_OUTRO_50_TEXT	Zelemir.
$SCENE_4_9_INTRO_TITLE	Tváří v tvář šílenství
$LINE_4_9_INTRO_00_CHAR	ZELEMIR
$LINE_4_9_INTRO_00_TEXT	Prolitá krev svazuje, až do doby, než zase rozváže –
$LINE_4_9_INTRO_10_CHAR	$MCG
$LINE_4_9_INTRO_10_TEXT	Stop!
$LINE_4_9_INTRO_20_CHAR	ZELEMIR
$LINE_4_9_INTRO_20_TEXT	*...$MCG.
$LINE_4_9_INTRO_30_CHAR	ZELEMIR
$LINE_4_9_INTRO_30_TEXT	Vidíš, proti čemu teď bojujeme? Ten proklatý čaroděj ve svém vězení.
$LINE_4_9_INTRO_40_CHAR	ZELEMIR
$LINE_4_9_INTRO_40_TEXT	I teď jeho temná inteligence bojuje proti nám, svými chapadly ovládá zbylé nástroje svého konání.
$LINE_4_9_INTRO_50_CHAR	ZELEMIR
$LINE_4_9_INTRO_50_TEXT	Ví, že již brzy bude uzavřen navždy.
$LINE_4_9_INTRO_60_CHAR	$MCG
$LINE_4_9_INTRO_60_TEXT	Nenechám tě to udělat.
$LINE_4_9_INTRO_70_CHAR	ZELEMIR
$LINE_4_9_INTRO_70_TEXT	Doufal jsem, že to nedojde až sem.
$LINE_4_9_INTRO_80_CHAR	ZELEMIR
$LINE_4_9_INTRO_80_TEXT	Ale když volíš svoji vlastní smrt, nový zámek krve bude o to silnější.
$LINE_4_9_INTRO_90_CHAR	$MCG
$LINE_4_9_INTRO_90_TEXT	Nemůžu tě nechat zabít všechny ty lidi.
$LINE_4_9_INTRO_100_CHAR	ZELEMIR
$LINE_4_9_INTRO_100_TEXT	*Už jsem jich zabil milióny...
$LINE_4_9_INTRO_110_CHAR	ZELEMIR
$LINE_4_9_INTRO_110_TEXT	A jen za pár dalších tisíc to můžu zastavit. Jeho.
$LINE_4_9_INTRO_120_CHAR	ZELEMIR
$LINE_4_9_INTRO_120_TEXT	Tyhle životy budou jen další kapka v tom moři, které už mám na svědomí.
$LINE_4_9_INTRO_130_CHAR	$MCG
$LINE_4_9_INTRO_130_TEXT	Já to nebudu mít na svém!
$SCENE_4_9_OUTRO_TITLE	Příliš pozdě
$LINE_4_9_OUTRO_00_CHAR	ZELEMIR
$LINE_4_9_OUTRO_00_TEXT	*Bojovala jsi dobře, $MCG.
$LINE_4_9_OUTRO_10_CHAR	ZELEMIR
$LINE_4_9_OUTRO_10_TEXT	Ale příliš pozdě.
$LINE_4_9_OUTRO_20_CHAR	ZELEMIR
$LINE_4_9_OUTRO_20_TEXT	Signál už jsem vyslal...
$LINE_4_9_OUTRO_30_CHAR	ZELEMIR
$LINE_4_9_OUTRO_30_TEXT	A teď...
$LINE_4_9_OUTRO_40_CHAR	ZELEMIR
$LINE_4_9_OUTRO_40_TEXT	Jáma se zhroutí...
$LINE_4_9_OUTRO_50_CHAR	ZELEMIR
$LINE_4_9_OUTRO_50_TEXT	... a my všichni obětujeme svoje životy, abychom Eztli-Tenocha uvěznili na věčnost.
$LINE_4_9_OUTRO_60_CHAR	$MCG
$LINE_4_9_OUTRO_60_TEXT	Nemůžes všechny ty lidi zabít...
$LINE_4_9_OUTRO_70_CHAR	$MCG
$LINE_4_9_OUTRO_70_TEXT	... ne...
$LINE_4_9_OUTRO_80_CHAR	$MCG
$LINE_4_9_OUTRO_80_TEXT	NE!
$SCENE_FINAL_INTRO_TITLE	Eztli-Tenoch
$LINE_FINAL_INTRO_00_CHAR	$KNI
$LINE_FINAL_INTRO_00_TEXT	Co se stalo?
$LINE_FINAL_INTRO_10_CHAR	$MCG
$LINE_FINAL_INTRO_10_TEXT	Jsme ve světě... na půli ... cesty...
$LINE_FINAL_INTRO_20_CHAR	$KNI
$LINE_FINAL_INTRO_20_TEXT	A ti lidé?
$LINE_FINAL_INTRO_30_CHAR	$MCG
$LINE_FINAL_INTRO_30_TEXT	Jsou ... tady.
$LINE_FINAL_INTRO_40_CHAR	$KNI
$LINE_FINAL_INTRO_40_TEXT	Cože? Všichni?
$LINE_FINAL_INTRO_50_CHAR	$MCG
$LINE_FINAL_INTRO_50_TEXT	Všichni z Jámy. Vtáhla jsem je sem... jsou ... v bezpečí...
$LINE_FINAL_INTRO_60_CHAR	$KNI
$LINE_FINAL_INTRO_60_TEXT	Vždyť jsou jich tisíce! Jak jsi to –
$LINE_FINAL_INTRO_70_CHAR	$KNI
$LINE_FINAL_INTRO_70_TEXT	*$MCG, jsi zraněná.
$LINE_FINAL_INTRO_80_CHAR	$KNI
$LINE_FINAL_INTRO_80_TEXT	Krvácíš!
$LINE_FINAL_INTRO_90_CHAR	ZELEMIR
$LINE_FINAL_INTRO_90_TEXT	Ne... krev!
$LINE_FINAL_INTRO_100_CHAR	ZELEMIR
$LINE_FINAL_INTRO_100_TEXT	Nový zámek ještě nebyl uzavřen! Nemůžeš tu krev nech–
$LINE_FINAL_INTRO_110_CHAR	EZTLI-TENOCH
$LINE_FINAL_INTRO_110_TEXT	Konečně, jsem volný.
$SCENE_GAMEOVER_A_TITLE	Všechno je ztraceno
$LINE_GAMEOVER_A_00_CHAR	EZTLI-TENOCH
$LINE_GAMEOVER_A_00_TEXT	Konečně.
$LINE_GAMEOVER_A_10_CHAR	EZTLI-TENOCH
$LINE_GAMEOVER_A_10_TEXT	Konečně, po dlouhé době, je celý svět zase můj.
$SCENE_ENDING_ZELEMIR_DEAD_TITLE	Bolestný konec
$NARR_ENDING_ZELEMIR_DEAD_00_TEXT	Utíkáme ven.
$NARR_ENDING_ZELEMIR_DEAD_10_TEXT	Kolem nás se bortí skály.
$NARR_ENDING_ZELEMIR_DEAD_20_TEXT	Mnozí umírají.
$NARR_ENDING_ZELEMIR_DEAD_30_TEXT	<RE>$NARR_ENDING_ZELEMIR_UNSCATHED_00_TEXT
$NARR_ENDING_ZELEMIR_DEAD_40_TEXT	Nomádské karavany váhavě vyměnily trochu jídla za naše krámy.
$NARR_ENDING_ZELEMIR_DEAD_50_TEXT	Mnozí hladovějí.
$NARR_ENDING_ZELEMIR_DEAD_60_TEXT	<RE>$NARR_ENDING_ZELEMIR_UNSCATHED_20_TEXT
$NARR_ENDING_ZELEMIR_DEAD_70_TEXT	<RE>$NARR_ENDING_ZELEMIR_UNSCATHED_30_TEXT
$NARR_ENDING_ZELEMIR_DEAD_80_TEXT	<RE>$NARR_ENDING_ZELEMIR_UNSCATHED_40_TEXT
$NARR_ENDING_ZELEMIR_DEAD_90_TEXT	<RE>$NARR_ENDING_ZELEMIR_UNSCATHED_50_TEXT
$NARR_ENDING_ZELEMIR_DEAD_100_TEXT	Můj život se navždy změnil.
$NARR_ENDING_ZELEMIR_DEAD_110_TEXT	A svět taky.
$LINE_ENDING_ZELEMIR_DEAD_00_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_00_TEXT	... sice se k němu nemůžeme dostat...
$LINE_ENDING_ZELEMIR_DEAD_10_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_10_TEXT	... ale můžeme ho uvěznit!
$LINE_ENDING_ZELEMIR_DEAD_20_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_20_TEXT	Otče?
$LINE_ENDING_ZELEMIR_DEAD_30_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_30_TEXT	Nový zámek krve, uvězní ho ve světě, do kterého utekl.
$LINE_ENDING_ZELEMIR_DEAD_40_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_40_TEXT	Otče, ne!
$LINE_ENDING_ZELEMIR_DEAD_50_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_50_TEXT	Takhle by to mělo být.
$LINE_ENDING_ZELEMIR_DEAD_60_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_60_TEXT	Zaříkávadlo, které Zelemir začal, pořád pokračuje.
$LINE_ENDING_ZELEMIR_DEAD_70_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_70_TEXT	Zelemir zemřel...
$LINE_ENDING_ZELEMIR_DEAD_80_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_80_TEXT	S jeho a mojí krví toho proklatého čaroděje uzamkneme znovu!
$LINE_ENDING_ZELEMIR_DEAD_90_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_90_TEXT	Hlupáku! Dostanu se ven. Generace uplynou, a jednoho dne si tvoje krev najde cestu ke mně.
$LINE_ENDING_ZELEMIR_DEAD_100_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_100_TEXT	Tvůj syn, syn tvého syna... já počkám. Co je pro někoho jako já tisíc generací?
$LINE_ENDING_ZELEMIR_DEAD_110_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_110_TEXT	Ale budeš uvězněný, a lidé se poučí. Budou připraveni.
$LINE_ENDING_ZELEMIR_DEAD_120_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_120_TEXT	Lži si jak chceš, když to pravdu učiní pro tebe snesitelnou.
$LINE_ENDING_ZELEMIR_DEAD_130_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_130_TEXT	Podceňuješ svět.
$LINE_ENDING_ZELEMIR_DEAD_140_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_140_TEXT	Tvůj svět mě potřebuje, mnichu. Přijde den, kdy mě lidé osvobodí sami, přijdou žebrat, abych je zachránil před jimi samými.
$LINE_ENDING_ZELEMIR_DEAD_150_CHAR	EZTLI-TENOCH
